ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (October 2014)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,19,7,7,7,7,7,7,7,7,7,7,7,8,7,8,7
,20,7,7,7,7,7,7,7,7,7,7,7,8,7,8,7
,21,6,7,7,7,7,7,7,7,7,7,7,7,7,8,7
,22,6,6,7,7,7,6,7,7,6,7,7,7,6,7,7
,23,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6
,24,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,Daily Max,7,7,7,7,7,7,8,7,7,7,7,8,7,8,7
2014-10-17,01,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,02,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,03,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,04,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6
,05,6,6,7,6,6,6,6,6,6,6,7,7,6,7,6
,06,6,6,7,7,7,6,6,6,6,6,7,7,6,7,6
,07,6,6,7,7,7,6,6,6,6,6,7,7,6,7,6
,08,6,6,7,7,7,6,6,6,6,6,7,7,6,7,6
,09,6,6,7,7,7,6,6,6,6,6,7,7,6,7,6
,10,6,6,7,6,7,7,7,6,6,6,7,7,6,7,6
,11,6,6,7,7,7,7,7,7,7,7,7,7,6,8,7
,12,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7
,13,7,7,7,7,8,7,8,8,7,7,7,8,7,8,8
,14,7,7,8,8,8,7,8,8,8,7,8,8,7,8,8
,15,8,7,8,8,8,8,9,8,8,8,8,8,7,8,8
,16,8,7,8,8,8,8,10,9,9,8,8,8,8,8,8
,17,7,7,8,8,8,8,10,10,9,8,8,8,7,8,8
,18,7,7,7,8,8,8,10,10,9,8,8,8,7,8,8
,19,7,7,7,7,8,8,9,9,8,7,8,8,7,8,8
,20,7,7,7,7,7,7,8,8,7,7,7,7,7,8,8
,21,6,7,7,7,7,7,7,7,7,7,7,7,6,8,7
,22,6,6,6,7,7,6,7,7,6,6,7,7,6,7,7
,23,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,24,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6
,Daily Max,8,7,8,8,8,8,10,10,9,8,8,8,8,8,8
2014-10-18,01,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6
,02,5,5,6,6,6,5,5,6,6,5,6,6,5,6,5
,03,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,04,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,05,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,06,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,07,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,08,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5
,09,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5
,10,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5
,11,5,5,5,5,6,6,5,5,5,5,5,5,5,6,5
,12,5,5,5,5,6,6,4*,6,5,5,5,5,5,6,5
,13,5,5,5,6,6,6,6*,6,5,5,5,6,5,6,5
,14,5,5,6,6,6,6,6*,6,6,6,6,6,5,6,6
,15,5,5,6,6,6,6,6*,6,6,6,6,6,6,7,6
,16,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6
,17,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6
,18,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6
,19,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6
,20,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6
,21,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6
,22,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,23,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,24,5,5,6,6,6,6,6,6,6,6,6,6,5,6,5
,Daily Max,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6
2014-10-19,01,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5
,02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,03,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,04,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,05,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,06,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4
,07,4,4,5,5,5,4,5,5,4,5,5,5,4,4,4
,08,4,4,4,4,5,4,5,4,4,5,5,5,4,4,4
,09,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4
,10,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4
,11,4,4,4,5,5,4,4,4,4,5,4,5,4,5,4
,12,4,4,5,5,5,5,5,4,4,5,5,5,5,5,4
,13,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
,14,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5
,15,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5
,16,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5
,17,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5
,18,5,5,6,5,5,5,5,5,5,5,6,6,5,6,5
,19,5,5,6,5,5,5,5,5,5,5,5,6,5,6,5
,20,5,5,5,5,5,5,5,5,4,5,5,6,5,6,5
,21,5,5,5,5,5,5,5,5,4,5,5,6,5,5,5
,22,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5
,23,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5
,24,5,5,5,5,5,5,4,4,3,5,5,5,5,5,5
,Daily Max,5,5,6,5,5,5,6,5,5,5,6,6,5,6,5
2014-10-20,01,5,5,5,5,5,5,4,4,3,5,5,5,5,5,5
,02,5,5,5,5,5,5,4,4,3,5,5,5,5,5,5
,03,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5
,04,4,4,5,5,5,4,4,4,4,5,5,5,4,5,4
,05,4,4,5,5,5,4,4,4,4,4,5,5,4,5,4
,06,4,5,5,5,4,4,4,4,4,4,5,5,5,5,5
,07,4,4,5,5,4,4,4,4,4,5,5,5,4,5,5
,08,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4
,09,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4
,10,4,4,4,4,5,4,4,4,4,5,4,5,4,5,4
,11,4,4,4,5,5,4,4,4,4,5,5,5,4,6,5
,12,4,4,5,5,5,5,5,5,4,5,5,5,5,6,5
,13,5,5,5,5,5,5,5,5,5,5*,5,5,5,6,5
,14,5,5,5,5,5,5,5,5,5,5*,5,5,5,6,6
,15,5,5,5,5,5,5,5,6,5,5*,5,5,5,6,6
,16,5,5,5,5,5,5,5,6,5,5*,5,5,5,6,6
,17,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6
,18,5,5,5,5,5,5,5,5,4,5,5,5,5,6,6
,19,5,5,5,5,5,5,5,5,4,5,5,5,5,6,5
,20,5,5,5,5,5,4,5,5,4,5,5,5,5,6,5
,21,4,5,5,5,5,4,5,5,4,5,5,4,5,6,5
,22,4,5,5,5,5,4,4,5,3,4,4,4,4,6,5
,23,4,5,5,5,5,3,4,5,3,4,4,3,5,5,5
,24,4,4,5,5,5,3,4,5,3,4,4,3,4,5,5
,Daily Max,5,5,5,5,5,5,5,6,5,5,5,5,5,6,6
2014-10-21,01,4,4,4,5,5,3,3,4,3,4,4,3,4,4,5
,02,4,4,4,4,5,3,3,4,3,4,4,2,4,4,4
,03,4,4,4,4,5,3,3,4,3,4,4,2,4,4,4
,04,4,4,4,4,5,3,3,3,2,4,3,2,4,4,4
,05,4,4,4,4,4,3,3,3,2,4,3,2,4,4,4
,06,4,4,4,4,4,3,3,3,2,3,3,2,4,4,4
,07,4,4,4,4,4,3,3,3,2,3,3,2,4,4,4
,08,4,4,4,4,4,3,3,3,3,3,3,3,4,5,4
,09,4,4,4,4,4,3,4,4,3,4,3,3,4,6,4
,10,4,4,4,4,4,4,4,4,3,4,4,3,4,7,5
,11,4,4,5,4,4,4,5,5,4,5,4,4,5,8,5
,12,4,4,5,5,4*,4,6,6,6,5,4,4*,5,8*,5
,13,4*,5,5,4,4*,5,7,7,7,5,4,4*,5,8*,5
,14,4*,5,5,4,4*,6,8,8,7,5,4,4,5,7*,5
,15,4*,5,5,5,5*,6,8,8,6,6,4,5,5,7,5
,16,4*,5,5,5,7*,6,7,7,5,6,4,4,5,7,5
,17,5*,5,5,5,8*,6,6,6,5,6,5,4,5,7,5
,18,5,5,5,5,6,5*,5,5,5,6,5,4,6,7,6
,19,4,5,5,5,6,5*,5,5,5,6,5,3,6,7,6
,20,4,5,5,5,6,4,5,5,5,5,5,3,6,7,6
,21,4,5,6,5,6,4,5,5,4,5,5,2,6,7,6
,22,4,6,6,5,6,4,4,5,4,5,4,2,6,7,6
,23,4,5,6,5,5,4,4,5,4,4,4,2,6,7,6
,24,4,5,6,5,5,4,4,5,4,4,4,2,6,6,6
,Daily Max,5,6,6,5,8,6,8,8,7,6,5,5,6,8,6
2014-10-22,01,4,5,6,5,5,4,4,4,4,4,4,2,6,6,6
,02,4,5,6,5,5,4,4,4,4,4,4,2,5,6,6
,03,4,5,5,5,5,4,3,4,4,4,4,2,5,5,6
,04,4,5,5,5,4,4,3,4,3,4,4,2,4,5,5
,05,4,5,5,5,4,4,3,4,3,4,4,2,4,5,5
,06,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4
,07,4,4,4,4,5,4,4,4,4,4,4,3,4,5,4
,08,4,4,4,4,5,4,4,4,4,4,4,3,4,5,4
,09,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4
,10,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4
,11,4,4,4,4,5,5,5,4,4,5,4,3,5,7,4
,12,5,4,5,5,6,5,5,5,5,5,4*,4,5,7,5
,13,5,5,6,6,6,6,6,6,6,6,5*,4,6,7,6
,14,6,6,6,6,7,7,6,6,6,6,5*,4,6,8,6
,15,6,6,6,7,7,7,7,6,7,6,5*,4,6,9,6
,16,6,6,6,6,7,7,7,6,7,6,5*,4,6,8,6
,17,6,5,6,6,7,6,7*,6,7*,6,5*,4,6,8,6
,18,6,5,6,6,6,6,6*,6,7*,6,6,4,5,7,6
,19,5,5,6,6,6,5,6*,6,6*,6,5,4,5,7,5
,20,5,5,5,5,5,5,5,5,5,5,5,4,5,7,5
,21,5,5,5,5,5,5,5,5,5,5,5,4,5,7,5
,22,5,5,5,5,5,4,5,5,5,5,5,4,5,7,5
,23,5,5,5,5,5,4,5,5,4,5,4,4,5,6,5
,24,4,4,5,4,4,4,4,4,4,4,4,3,4,6,4
,Daily Max,6,6,6,7,7,7,7,6,7,6,6,4,6,9,6
2014-10-23,01,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4
,02,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4
,03,3,4,4,4,4,3,4,3,3,4,4,3,4,4,4
,04,4,4,4,4,4,3,4,3,3,4,4,3,4,4,4
,05,4,4,4,4,4,3,3,3,3,3,4,3,4,4,4
,06,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4
,07,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4
,08,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4
,09,4,4,4,4,4,4,3,3,3,4,3,3,4,5,4
,10,4,4,4,4,4,4,4,3,3,4,4,3,4,6,4
,11,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4
,12,4,4,4,4,4,4,4,4,4,4,3*,3,4,6,5
,13,4,4,5,5,5,4*,4,4,4,4,4*,3,5,6,5
,14,4,5,5,5,5,4*,4,4,4,5,4*,3,5,6,5
,15,5,5,5,5,5,4,5,4,5,5,4*,3,5,6,5
,16,5,5,5,5,5,5,5,4,5,5,4*,3,5,6,5
,17,5,5,5,5,5,5,5,5,5,5,5,4,5,7,6
,18,5,5,6,6,6,5,5,5,5,5,5,4,5,7,6
,19,5,5,6,6,6,5,5,5,5,6,6,4,6,7,6
,20,5,5,6,6,6,5,5,5,5,6,5,4,5,7,6
,21,5,5,5,6,6,5,5,5,5,5,5,4,5,7,6
,22,5,5,5,5,5,5,5,5,5,5,5,4,5,7,5
,23,5,5,5,5,5,5,4,5,5,5,5,4,5,6,5
,24,5,5,5,5,5,5,4,5,5,5,5,4,5,6,5
,Daily Max,5,5,6,6,6,5,5,5,5,6,6,4,6,7,6
2014-10-24,01,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5
,02,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5
,03,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5
,04,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5
,05,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5
,06,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5
,07,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5
,08,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5
,09,5,5,5,5,5,5,5,5,5,5,5,4,5,6,5
,10,4,5,5,5,5,5,5,5,5,5,5,4,5,6,5
,11,4,5,5,5,5,5,5,5,5,5,5,4,5,6,5
,12,5,5,5,5,5,5,5,4*,5,5,4*,4,5,6,5
,13,5,5,5,5,5,5,5,4*,5,5,4*,4,5,6,5
,14,5,5,5,5,5,5,5,5*,5,5,5*,4,5,6,5
,15,5,5,6,6,6,5,5,5*,5,5,5*,4,5,6,6
,16,5,6,6,7*,6,5,5,5*,5,5,6,5,6,7,6
,17,6,6,6,7*,6,6,5,5*,5,6,6,5,6,7,6
,18,6,6,6,7*,6,6,5,5*,5,6,6,5,6,7,6
,19,6,6,6,7*,6,6,6,5*,5,6,6,5,6,7,6
,20,6,6,6,6,6,6,5,5*,5,6,6,5,6,7,6
,21,5,5,6,6,6,6,5,5*,5,6,6,4,5,7,6
,22,5,5,5,6,6,5,5,5*,5,6,5,4,5,6,6
,23,5,5,5,5,5,5,5,5*,5,5,5,4,5,6,5
,24,5,5,5,5,5,5,5,5*,5,5,5,4,5,5,5
,Daily Max,6,6,6,7,6,6,6,5,5,6,6,5,6,7,6
2014-10-25,01,5,5,5,5,5,5,4,5*,4,5,5,4,5,5,5
,02,4,4,5,5,5,5,4,5*,4,5,5,4,5,5,5
,03,5,4,5,5,5,5,4,5*,4,5,5,4,5,5,5
,04,5,4,5,5,5,5,4,4*,4,5,5,4,5,5,5
,05,5,4,5,5,5,5,4,4*,4,5,5,4,5,5,5
,06,5,4,5,5,5,5,4,4*,4,5,5,4,5,5,5
,07,5,4,5,5,5,5,4,4*,4,5,5,4,5,5,5
,08,4,4,5,5,5,5,4,4*,4,5,5,4,5,5,5
,09,4,4,5,5,5,5,4,4*,5,5,5,4,5,5,5
,10,4,4,5,5,5,5,4,4*,5,5,5,4,5,5,5
,11,4,4,5,5,5,5,5,5*,5,5,5,4,5,6,5
,12,4,4,5,5,5,5,5,5*,5,5,5,4,5,6,5
,13,4,4,5,5,5,5,5,5*,5,5,5,4,5,6,5
,14,4,4,5,5,5,5,5,5*,5,5,5,4,5,6,5
,15,5,5,5,5,5,5,5,5*,5,5,5,4,5,6,5
,16,5,5,5,5,5,5,5,5*,5,5,5,4,5,6,5
,17,5,5,5,5,5,5,5,5*,5,5,5,4,5,6,5
,18,5,5,5,5,5,5,5,5*,5,5,5,4,5,6,5
,19,5,5,5,5,5,5,5,4*,5,5,5,4,5,6,5
,20,5,5,5,5,5,5,5,4*,4,5,5,4,5,6,5
,21,5,5,5,5,5,5,5,4*,4,5,5,4,5,6,5
,22,5,5,5,5,5,5,4,4*,4,5,5,4,5,6,5
,23,5,5,5,5,5,5,4,4*,4,5,5,4,5,6,5
,24,5,4,5,5,5,5,4,4*,4,5,5,4,5,5,5
,Daily Max,5,5,5,5,5,5,5,5,5,5,5,4,5,6,5
2014-10-26,01,4,4,5,5,5,5,4,4*,4,5,5,4,4,5,5
,02,4,4,5,5,5,4,4,4*,4,5,4,3,4,5,4
,03,4,4,4,4,5,4,4,4*,4,4,4,3,4,4,4
,04,4,4,4,4,4,4,4,4*,4,4,4,3,4,4,4
,05,4,4,4,4,4,4,4,4*,4,4,4,3,4,4,4
,06,4,4,4,4,4,4,3,4*,4,4,4,3,4,4,4
,07,4,4,4,4,4,4,3,4*,4,4,4,3,4,4,4
,08,4,4,4,4,4,4,3,3*,4,4,4,3,4,4,4
,09,4,4,4,5,4,4,4,4*,4,4,4,3,4,5,4
,10,4,4,5,5,5,4,4,4*,4,4,4,3,4,5,5
,11,5,4,5,5,5,5,4,4*,5,5,5,3,5,5,5
,12,5,5,5,5,5,5,5,4*,5,5,5,4,5,6,5
,13,5,5,5,5,6,5,5,5*,5,5,5,4,5,6,5
,14,5,5,6,5,6,5,5,5*,5,6,6,4,5,6,6
,15,5,6,6,6,6,5,5,5*,6,6,6,4,6,6,6
,16,5,6,6,6,6,6,5,6*,6,6,6,5,6,6,6
,17,5,6,6,6,6,6,5,6*,8,6,6,5,6,6,6*
,18,5,6,6,6,6,6,5,7*,8,6,5,5,5,6,6*
,19,5,6,6,6,5,6,5,7*,8,6,5,5,5,6,5*
,20,5,6,6,6,5,5,5,7*,7,6,5,5,5,6,5*
,21,5,6,6,6,5,5,5,7*,6,5,5,4,5,6,5*
,22,5,5,5,6,5,5,5,6*,5,5,5,4,5,6,6*
,23,5,5,5,6,5,5,5,5*,5,5,5,4,5,6,5*
,24,5,5,5,5,5,5,5,5*,4,5,5,4,5,6,5*
,Daily Max,5,6,6,6,6,6,5,7,8,6,6,5,6,6,6
2014-10-27,01,5,5,5,5,5,5,4,5*,4,5,5,3,5,5,5*
,02,5,5,5,5,5,5,4,5*,4,5,5,3,5,5,5*
,03,5,5,5,5,5,4,4,4*,4,5,5,3,5,5,5*
,04,5,5,5,5,5,4,4,4*,4,4,5,3,5,5,5*
,05,5,5,5,5,5,4,4,4*,4,4,4,2,5,5,5*
,06,5,5,5,5,5,4,4,4*,4,4,4,2,5,5,5*
,07,5,4,5,5,5,4,4,4*,4,4,4,2,4,5,5*
,08,4,4,4,5,5,4,3,4*,4,4,4,3,4,5,5*
,09,5,5,5,5,5,4,4,4*,4,4,4,3,5,6,5*
,10,5,5,5,5,5,4,4,4*,4,5,4,3,5,7,6*
,11,5,5,5,5,6,5,5,5*,5,5,5,4,5,7,6*
,12,5,5,6,5*,6,5,5,5*,5,5*,5,4,5,7,7*
,13,6,6,6,6*,6,6,6,5*,6,5*,6,4,5,7,7*
,14,6,6,6,6*,6,6,6*,5*,6,6,6,5,6,7,6*
,15,6,6,7,6*,6,6,6*,5*,6,6,6,5,6,7,7*
,16,6,6,7,6*,7,6*,6*,6*,6,6,7,5,6,7,7*
,17,6,6,6,6*,7,6*,6*,6*,6,6,6,5,6,7,7*
,18,5,5,5,6*,6,5,6,6*,6,5,6,4,5,6,6*
,19,4,4,4,5*,5,5,6,5*,5,5,4,3,4,6,4
,20,4,4,4,4*,5,4,5,4*,4,4,4,3,4,5,4
,21,3,4,4,4*,4,4,4,4,4,4,4,3,4,5,4
,22,4,4,4,4*,4,4,4,4,4,4,4,3,4,5,4
,23,4,4,4,4*,5,4,4,4,4,4,4,4,4,5,4
,24,4,4,5,5*,5,5,5,4,4,5,5,4,4,5,5
,Daily Max,6,6,7,6,7,6,6,6,6,6,7,5,6,7,7
2014-10-28,01,5,5,5,5*,5,5,5,5,5,5,5,4,5,5,5
,02,5,5,5,5*,6,5,5,5,5,5,5,4,5,5,5
,03,5,5,6,5*,6,5,6,5,5,5,6,4,5,6,5
,04,6,6,6,6*,6,6,6,5,6,5,6,5,5,6,6
,05,6,6,6,6*,6,6,6,5,6,6,6,5,6,6,6
,06,6,6,6,6*,6,6,6,6,6,6,6,5,6,6,6
,07,5,5,6,6*,6,6,6,6,6,5,6,4,5,6,5
,08,5,5,5,5*,6,5,6,5,5,5,5,4,5,5,5
,09,5,5,5,5*,5,5,5,5,5,5,5,4,5,6,5
,10,5,5,6,5*,6,5,5,5,5,5,5,4,5,6,5
,11,5,5,6,5*,6,5,5,5,5,5,5,4,5,6,5
,12,5,5,6,6*,6,6*,5,5,5,5,6,4,6*,6,6
,13,5,5,6,6*,6,6*,6,5,6,5,6,4,6*,6,6
,14,6,5,6,6*,6,6*,5*,5,6,5,6,4,6*,6,6
,15,6,5,6,6*,6,5*,5*,5,6,5,6,5,5*,6,6
,16,6,6,6,6*,6,5*,6,5,6,5,6,5,6,7,6
,17,6,6,6,6*,6,6*,6,5,6,5,6,5,6,7,6
,18,5,5,6,6*,6,6*,6,5,6,5,6,5,6,7,6
,19,5,5,6,6*,6,6*,5,5,6,5,6,5,6,7,6
,20,5,5,5,5*,6,6,5,5,5,5,5,4,5,7,5
,21,5,5,5,5*,5,5,5,5,5,5,5,4,5,6,5
,22,5,5,5,5*,5,5,5,5,5,5,5,4,5,6,5
,23,4,4,5,5*,5,5,5,5,5,5,5,4,5,5,5
,24,4,4,5,5*,5,5,5,5,5,5,5,4,5,5,5
,Daily Max,6,6,6,6,6,6,6,6,6,6,6,5,6,7,6
2014-10-29,01,4,4,5,4*,5,5,5,5,5,5,5,4,5,5,5
,02,4,4,5,5*,5,5,5,5,5,4,5,4,5,5,4
,03,4,4,5,5*,5,5,5,5,5,4,5,4,5,5,4
,04,4,4,5,4*,5,5,5,5,4,4,5,4,4,4,4
,05,4,4,4,4*,5,4,4,4,4,4,4,4,4,4,4
,06,4,4,4,4*,4,4,4,4,4,4,4,3,4,4,4
,07,4,4,4,4*,4,4,4,4,4,4,4,3,4,4,4
,08,4,4,4,4*,4,4,4,4,4,4,4,3,4,4,4
,09,4,4,4,4*,4,4,4,4,4,4,4,3,4,5,4
,10,4,4,4,4*,4,4,4,4,4,4,4,3,4,5,4
,11,4,4,4,4*,5,4,4,4,4,4,4,3,4,6,4
,12,4,4,5,5*,5,4*,4,4,4,4,4*,4,5,6,5
,13,4,4,5,5*,5,5*,4,4,4,4,4*,4,5,5,5
,14,5,5,5,5*,5,5*,4,5,4,4,4*,4,5,6,5
,15,5,5,5,5*,5,5*,4,5,4,4,4*,4,5,6,5
,16,5,5,5,5*,5,5*,4,5,4,4,4*,4,5,6,5
,17,4,5,5,5*,5,5*,4,4,4,4,5,4,5,6,5
,18,4,5,5,5*,5,5*,4,4,4,4,5,4,5,6,5
,19,4,5,5,5*,5,5*,4,4,4,4,5,4,5,6,5
,20,4,5,5,5*,5,5*,4,4,4,4,5,4,5,6,5
,21,4,4,5,4*,5,5,4,4,4,4,5,4,5,6,5
,22,4,4,5,4*,5,5,4,4,4,4,4,3,4,5,5
,23,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4
,24,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4
,Daily Max,5,5,5,5,5,5,5,5,5,5,5,4,5,6,5
2014-10-30,01,4,4,4,4*,4,4,4,4,4,4,4,3,4*,4,4
,02,4,4,4,4*,4,4,4,4,4,4,4,3,4*,4,4
,03,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,04,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4
,05,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4
,06,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4
,07,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
,08,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
,09,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4
,10,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4
,11,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4
,12,4,4,4,4,4*,4,4,4,4,4,4,,4,6,4
,13,4,4,5,4,4*,5,4*,4,4,4,4,*,5*,6,5
,14,4,4,5,4,5,5,5*,4,5,4,5,*,5*,6,5
,15,5,5,5,5,5,5,5*,5,5,4,5,4*,5*,6,5
,16,5,5,5,5,5,5,5*,5,5,4,5,5,6*,6,5
,17,5,5,5,5,5,5,5*,5,5,4,5,5,5,6,5
,18,5,5,5,5,5,5,5*,5,5,4,5,5,5,6,5
,19,5,5,5,5,5,5,5*,4,4,4,5,5,5,6,5
,20,4,5,5,5,5,5,5,4,4,5,5,5,5,6,5
,21,4,5,5,5,5,5,4,4,4,5,5,5,5,6,5
,22,4,4,5,5,5,5,4,4,4,4,5,5,4,6,5
,23,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4
,24,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4
,Daily Max,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
2014-10-31,01,4,4,4,4,4,4,4,4,3,4,4,5,4,5,4
,02,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
,03,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
,04,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
,05,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4
,06,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4
,07,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4
,08,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4
,09,4,4,4,4,4,4,3,4,3,4,4,4,4,5,4
,10,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4
,11,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4
,12,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4
,13,4,4,4,4,4,4,4*,4,4,4,4,5,5,6,5
,14,4,4,4,4,5,5,4*,4,4,4,4,5,5,6,5
,15,4,4,4,4,5,5,4*,4,4,4,4,5,5,6,5
,16,4,4,4,4,5,5,5*,5,4,4,5,5,4,6,5
,17,4,4,4,4,5,5,5*,5,4,4,4,4,4,6,5
,18,4,4,4,4,5,5,4*,5,4,4,4,4,4,6,5
,19,4,4,4,4,4,5,4*,4,4,4,4,4,4,6,5
,20,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5
,21,4,4,4,4,4,4,4,4,3,4,4,3,4,6,4
,22,4,4,4,4,4,4,4,4,3,3,4,3,4,6,4
,23,4,3,4,4,4,4,4,4,3,3,4,3,4,5,4
,24,3,3,4,4,4,4,3,3,3,3,4,3,4,5,4
,Daily Max,4,4,4,4,5,5,5,5,4,4,5,5,5,6,5
