ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (September 2014)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,13,2,2,2,2,2,2,2,2,2,2*,2,3,3,3,3
,14,2,3,3,3,2,2,2,2,2,3,2,3,3,3,3
,15,2,3,3,3,2,2,2,2,2,3,2,3,3,3,3
,16,2,3,2,3,2,2,2,2,2,3,2,3,3,3,3
,17,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3
,18,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4
,19,2,3,2,2,2,2,2,2,2,2,2,2,3,3,4
,20,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4
,21,2,3,2,3,2,2,2,2,2,3,2,2,4,4,4
,22,2,3,2,3,2,3,2,2,2,3,3,3,4,3,4
,23,2,3,3,3,2,3,2,3,2,3,3,3,4,3,4
,24,2,3,3,3,3,3,2,3,2,3,3,3,3,3,4
,Daily Max,2,3,3,3,3,3,2,3,2,3,3,3,4,4,4
2014-09-17,01,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,02,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,03,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,04,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3
,05,2,3,3,3,2,2,3,3,2,3,3,3,2,3,2
,06,2,3,3,2,2,2,2,3,2,3,3,3,2,3,3
,07,2,3,3,2,2,2,2,3,2,3,3,3,2,3,3
,08,2,3,3,2,2,2,2,2,2,3,2,3,3,3,3
,09,2,3,3,3,2,2,2,2,2,3,2,3,3,4,3
,10,2,3,3,3,3,3,2,2,2,3,2,3,3,4,4
,11,2,3,3,3,3,3,2,3,2,3,3,3,3,4,4
,12,2,3,3,3,3,3,3,3,2,3,3,3,4,4,5
,13,2*,3,3,3,3,3,3,3,2,3,2,3,4,4,5
,14,2*,3,3,3,3,3,3,3,2,3,2,3,4,4,4
,15,2*,3,3,3,3,3,3,3,2,3,2,3,4,4,4
,16,2*,3,3,3,3,3,3,3,2,3,3,3,4,4,4
,17,2*,3,3,3,3*,3,3,3,2,3,3,3,4,4,4
,18,3*,3,3,3,3*,3,3,3,2,3,2,3,4,4,4
,19,2*,3,3,3,3*,3,3,3,2,3,2,3,5,4,4
,20,2*,3,3,3,3,3,2,3,2,3,2,3,5,4,4
,21,2*,3,3,3,3,3,2,2,2,3,2,3,5,4,4
,22,2*,3,3,3,2,3,2,2,2,3,2,3,5,4,4
,23,2*,3,3,3,2,2,2,2,2,3,2,2,4,3,3
,24,2*,3,3,3,2,2,2,3,2,3,2,3,4,3,3
,Daily Max,3,3,3,3,3,3,3,3,2,3,3,3,5,4,5
2014-09-18,01,2*,3,3,3,2,2,2,3,2,3,2,2,4,3,3
,02,2*,3,3,3,2,2,2,3,2,3,2,2,3,3,3
,03,2*,2,3,2,2,2,2,3,2,3,2,2,3,3,3
,04,2*,2,3,2,2,2,2,3,2,2,2,2,2,3,2
,05,2*,2,3,2,2,2,2,2,2,2,2,2,2,3,2
,06,2*,2,3,2,2,2,2,2,2,2,2,2,2,2,2
,07,2*,2,2,2,2,2,2,2,1,2,2,1,3,3,3
,08,2*,2,2,2,2,2,2,2,1,2,2,2,3,3,3
,09,2*,3,3,2,2,2,2,2,2,3,2,2,3,3,3
,10,2*,3,3,3,2,2,2,2,2,3,2,2,3,4,3
,11,3*,3,3,3,3,3,3,3,2,3,3,2,3,4,3
,12,3*,3*,3,3,4,3,3,3,2,3,3,3,3,4,4
,13,3*,3*,3,3,4,4,3,3,2,3*,3,3,4,4,4
,14,4*,3*,3,3,4,4,4,3,2,3*,3,3,5,5,4
,15,4*,3,4,3,4,4,4,3,3,3*,4,3,5,5,4
,16,4,3,4,3,4,4,4,3,3,4,4,3,5,5,5
,17,4,4,4,4,4,4,4,4,3,4,4,3,5,6,5
,18,4,4,4,4,5,4,4,4,3,4,4,3,5,6,5
,19,4,4,4,4,5,4,4,4,3,4,4,3,5,6,5
,20,4,4,4,4,5,4,4,4,3,4,4,3,6,6,5
,21,3,4,4,3,4,4,4,4,3,4,4,3,6,6,5
,22,3,4,4,3,4,3,3,4,3,4,4,2,6,5,4
,23,3,4,4,3,4,3,3,3,3,4,4,2,5,5,4
,24,3,4,4,3,3,3,3,3,3,4,4,2,5,4,4
,Daily Max,4,4,4,4,5,4,4,4,3,4,4,3,6,6,5
2014-09-19,01,3,3,4,3,3,3,3,3,3,4,3,2,5,4,3
,02,3,3,4,3,3,3,3,3,3,4,3,3,4,4,3
,03,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3
,05,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3
,06,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3
,07,3,3,3,3,3,3,2,3,2,3,3,3,3,3,4
,08,3,3,4,4,4,4,3,3,2,4,3,3,4,4,4
,09,4,4,5,4,4,5,3,4,3,5,3,4,5,5,5
,10,5,5,6,5,5,6,4,5,3,6,5,5,7,6,6
,11,5,6,7,6,6,6,6,6,5,7,6,6,8,8,7
,12,8*,7,8,6,8,8,8,8,7,8,8,8,8,9,7
,13,9*,8,8,7,9,10,10,10,9,10,9,10,9,10,8
,14,10*,9,9,8,10+,10+,10+,10+,10,10,10,10+,10+,10+,10
,15,10+*,10,10,10,10+,10+,10+,10+,10+,10,10+,10+,10+,10+,10+
,16,10+*,10,10+,10+,10+,10+,10+,10+,10+,9,10+,10+,10+,10+,10+
,17,10+,10,10+,10+,10+,10+,10+,10,10+,9,10+,10+,10+,10+,10+
,18,10,9,10+,10,10+,10+,10,8,10,9,10+,10+,10+,10+,10+
,19,9,9,10+,10,10+,10,8,8,9,9,10,10,10+,10+,10+
,20,9,9,10+,10,10,9,8,8,8,8,9,9,10+,10+,10+
,21,8,8,10+,10,10,8,8,8,8,7,8,7,10+,10,10+
,22,7,7,10,10,9,8,7,7,7,6,7,6,10,10,10+
,23,6,7,9,10,8,7,6,6,6,6,6,5,10,10,10
,24,5,7,8,9,8,6,5,5,6,5,5,5,9,9,10
,Daily Max,10+,10,10+,10+,10+,10+,10+,10+,10+,10,10+,10+,10+,10+,10+
2014-09-20,01,5,6,7,8,6,5,5,5,5,5,5,4,9,8,8
,02,4,6,5,6,5,4,4,4,4,4,5,4,7,7,6
,03,4,4,4,4,4,3,4,4,4,4,4,3,5,6,4
,04,3,4,4,4,4,3,4,4,3,3,4,3,4,5*,4
,05,3,3,3,4,3,3,3,3,3,3,3,3,3,4*,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,4,5,3
,11,3,3,3,3,4,4,4,4,3,4,4,3,4,5,4
,12,4,4,4,4,4,5,5,5,4,5,5,4,5,5,4
,13,5,5,5,5,6,6,5,5,5,5,6,5,6,6,5
,14,5,6,6,6,6,7,6,6,7,6,6,5,7,7,6
,15,6,6,7,7,7,7,6,6,8,6,7,5,8,8,7
,16,6,6,7,7,6,6,6,6,7,6,7,5,9,8,7
,17,6,6,7,6,6,6,6,6,6,5,6,5,9,8,7
,18,5,5,6,6,5,5,5,5,6,5,5,5,9,8,6
,19,4,5,5,5,5,5,5,5,5,4,5,4,9,7,6
,20,4,4,5,4,4,4,4,4,4,4,4,4,8,6,5
,21,3,4,4,4,4,4,4,4,4,4,4,3,6,6,5
,22,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4
,23,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4
,24,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3
,Daily Max,6,6,7,8,7,7,6,6,8,6,7,5,9,8,8
2014-09-21,01,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,02,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,03,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,10,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4
,11,3,3,4,4,4,4,4,4,3,4,4,4,4,5,4
,12,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4
,13,4,4,4,4,5,5,5,5,5,4,4,4,5,6,5
,14,4,4,5,5,5,5,6,5,5,4,5,4,5,6,5
,15,5,4,5,5,5,5,6,6,6,4,5,4,6,7,5
,16,5,4,5,5,5,5,5,5,6,5,5,5,6,7,6
,17,5,4,5,5,5,5,5,5,5,5,5,5,6,7,6
,18,5,4,5,5,5,5,5,5,5,5,5,5,6,7,5
,19,4,4,5,5,5,5,4,4,5,4,5,5,6,7,5
,20,4,4,5,4,5,4,4,4,4,4,4,4,6,7,5
,21,4,4,4,4,4,4,4,4,4,4,4,4,6,6,5
,22,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4
,23,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4
,24,3,4,4,4,4,4,4,4,3,4,4,4,5,5,4
,Daily Max,5,4,5,5,5,5,6,6,6,5,5,5,6,7,6
2014-09-22,01,3,3,4,4,4,4,4,4,3,4,4,4,5,5,4
,02,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4
,03,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4
,04,3,3,4,4,4,4,4,4,3,4,4,4,3,4,3
,05,3,3,4,4,4,4,4,4,3,3,4,4,3,4,4
,06,3,3,4,4,4,4,4,4,3,4,4,4,3,4,4
,07,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4
,08,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4
,09,3,4,4,4,4,4,4,4,3,4,4,4,5,5,4
,10,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4
,11,4*,4,4,4*,5,4,5,5,4,4,5,4,6,6,5
,12,4*,5*,5,5*,5,5,6,5,5,5,5,*,6,6,5
,13,5*,5*,5,5*,5,6,7,6,5,5,6,*,6,6,6
,14,5,5,6,5,6,6,7,7,6,6,6,*,7,6,6
,15,5,5,6,5,6,6,7,8,7*,6,6,*,7,6,6
,16,5,5,6,5,7,6,7,8*,7*,6,6,*,7,7,6
,17,6,5,6,6,7,6,7,8*,6,6,6,*,7,7,7
,18,6,5,6*,6,7,6,7,7*,6,6,6,*,7,7,7
,19,6,5,6*,6,7,6,7,8,6,6,6,*,8,7,7
,20,5,5,6,6,7,6,6,7,5,6,6,*,8,7,7
,21,5,5,6,6,7,5,6,7,5,5,6,4,8,7,7
,22,5,5,6,6,6,5,6,6,4,5,5,4,8,7,7
,23,5,5,6,6,6,4,5,6,4,5,5,3,7,7,7
,24,5,5,5,5,5,4,5,5,4,4,5,3,7,7,6
,Daily Max,6,5,6,6,7,6,7,8,7,6,6,4,8,7,7
2014-09-23,01,5,5,5,5,4,4,4,5,4,4,4,4,7,7,6
,02,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4
,03,3,4,4,4,4,3,4,4,3,3,4,4,5,5,4
,04,3,3,4,3,4,3,4,4,3,3,3,4,4,4,4
,05,3,3,4,3,3,3,4,4,3,3,3,4,3,4,3
,06,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3
,07,3,3,4,3,3,3,3,4,3,3,3,4,3,4,4
,08,3,3,4,3,3,3,3,4,3,3,3,4,4,4,4
,09,3,3,4,3,4,3,4,4,3,3,3,4,4,5,4
,10,3,4,4,4,4,4,4,4,3,4,4,4,5,6,4
,11,4*,4,4,4,4,4,4,4,4,4,4,4,5,6,5
,12,5*,4,5,4,5,5,5,5,4,4,5,5,6,6,5
,13,5*,5,5,4,5,5,7,5,5,5,5,5,6,7,5
,14,5*,5,5,5,6,6,7,7,6,5,5,6,7,7,6
,15,5*,5,5,6,6*,6,9,8,8,5,5,6,6,7,6
,16,5*,5,5,6,6*,6,10,10,9,5,5,5,6,7,6
,17,6,4,5,6,7,6,10+,10,9,5,5,5,6,6,6
,18,5,4,5,5,7,6,9,10,8,5,5,5,6,6,6
,19,5,4,5,5,7,6,8,8,7,5,5,4,7,6,5
,20,5,4,5,5,6,6,6,7,6,5,5,4,7,6,5
,21,4,4,5,4,5,5,6,6,6,5,4,4,7,5,5
,22,4,4,4,4,5,4,5,5,5,5,4,4,6,5,5
,23,4,4,4,4,4,4,4,5,5,4,4,3,6,5,5
,24,4,3,4,4,4,4,4,4,4,4,4,3,6,4,5
,Daily Max,6,5,5,6,7,6,10+,10,9,5,5,6,7,7,6
2014-09-24,01,4,3,4,4,4,3,4,4,4,4,3,3,5,4,4
,02,4,3,4,4,4,3,4,4,4,3,3,3,4,4,4
,03,4,3,4,4,3,3,3,4,3,3,3,3,4,4,4
,04,3,4,4,4,3,3,3,3,3,3,3,2,4,4,4
,05,3,4,4,3,3,3,3,3,3,3,3,2,4,4,4
,06,3,4,4,3,3,3,3,4,3,3,3,2,4,4,4
,07,4,4,4,3,3,3,3,4,3,3,3,2,4,4,4
,08,4,4,4,3,4,4,3,4,3,3,3,2,5,5,4
,09,4,4,4,4,4,4,3,4,4,4,3,3,6,6,4
,10,5,4,5,4,4,4,4,5,4,4,4,4,6,7,5
,11,5,5,5,5,5,5,6,6,5,5,5,4,6,7,6
,12,6,6,6,6*,6,5,7,7,6,5*,6,5,6,8,7
,13,6,6,6,6*,6,6,8,8,8,6*,6,5,7,8,7
,14,7,6,6,7*,7,7,9,9,10,6*,6,6,7,7,7
,15,8,6,6,8*,8,8,10,10,10+,6*,6*,6,8,8,8
,16,8,7,7,9*,9,9,10+,10+,10+,7,6*,6,8,8,8
,17,9,7,7,9*,10,9,10+,10+,10+,8,7*,6,9,9,9
,18,9,7,8,9,10,9,10+,10+,10+,8,8,5,9,8,10
,19,9,7,8,9,10,9,10,10+,10,8,8,5,10,8,10
,20,8,7,8,9,9,8,9,10,9,8,8,5,10,8,9
,21,8,7,8,8,9,8,8,9,8,7,7,5,10,8,9
,22,7,7,7,7,8,6,8,8,8,7,7,5,9,7,8
,23,6,6,7,7,7,6,8,8,7,6,6,4,8,7,7
,24,6,6,6,6,7,5,7,7,7,6,6,4,7,6,7
,Daily Max,9,7,8,9,10,9,10+,10+,10+,8,8,6,10,9,10
2014-09-25,01,6,5,6,6,6,5,7,7,6,6,5,4,7,6,6
,02,5,5,6,5,6,5,6,6,5,5,5,4,6,5,5
,03,5,5,5,5,5,4,5,6,5,5,4,4,5,5,5
,04,5,4,5,5,5,4,4,6,4,5,4,3,5,5,5
,05,4,4,5,5,4,4,4,6,4,5,4,3,4,4,5
,06,4,4,5,5,4,4,4,6,4,5,4,3,4,5,5
,07,5,4,5,5,5,5,4,5,4,4,4,3,4,5,5
,08,5,5,5,5,5,5,4,5,4,5,4,3,6,6,6
,09,6,6,6,5,6,5,5,5,5,5,4,4,7,7,7
,10,6,6,6,6,6,6,6,6,5,6,5,5,8,8,7
,11,6,7,7,6,6,7,7,7,6,7,6,6,8,8,8
,12,7,7,7,6,7*,7,8,8,8,7,7,7,8,9,8
,13,7,7,7,7,7*,8,8,8,9,6,7,8*,8*,8,8
,14,8,7,7,8,9,8,9,9,10,6,7,8*,8*,8,8
,15,8,8,8,8,9,9,10,10,10,6,7,9*,8*,8,8
,16,8,8,8,8,9,9,10,10,9,7,6,9,9*,9,8
,17,8,8,8,8,9,9,9,9,8,7,7,9,9,8,8
,18,8,8,8,8,9,8,8,8,7,8,7,9,9,8,8
,19,7,7,8,7,8,8,8,7,6,8,8,9,10,8,8
,20,7,6,7,7,7,7,7,7,5,7,7,8,10,7,8
,21,6,5,6,6,7,6,6,6,5,6,6,7,9,6,7
,22,5,5,6,5,6,5,6,5,4,6,5,6,8,6,6
,23,5,5,5,5,5,5,5,5,4,5,5,5,8,5,6
,24,4,4,5,5,5,4,5,4,4,5,4,4,7,5,5
,Daily Max,8,8,8,8,9,9,10,10,10,8,8,9,10,9,8
2014-09-26,01,4,4,5,4,5,4,4,4,4,5,4,4,6,5,5
,02,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4
,03,4,3,4,4,4,3,4,4,3,4,3,3,4,4,4
,04,4,3,4,4,4,3,3,4,3,3,3,3,4,4,4
,05,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4
,08,3,3,4,4,4,3,3,3,3,3,3,2,4,4,4
,09,3,4,4,4,4,3,3,3,3,3,3,2,5,5,5
,10,4,4,4,4,4,3,3,3,3,4,3,3,5,5,5
,11,4,4,4,4,4,4,4,4,3,4,4,3,6,5*,5
,12,4,4,4,4,4,4,4,4,3,4,4,4,5,5*,5
,13,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5
,14,4,4,4,4,5,5,4,4,4,4,4,5,5,5,5
,15,4,3,4,4,5,5,4,4,4,4,4,5,6,5,5
,16,4,3,3,4,5,4,4,4,3,4,4,5,6,5,5
,17,3,3,3,4,4,4,4,4,3,4,4,4,6,4,5
,18,3,3,3,4,4,4,4,3,3,4*,4,4,5,4,5
,19,3,3,3,3,4,3,3,3,3,4*,3,4,5,4,5
,20,3,3,3,3,4,3,3,3,3,4,3,4,5,4,4
,21,2,3,3,3,3,3,3,3,2,3,3,3,5,4,4
,22,2,3,3,3,3,3,2,3,2,3,3,3,5,3,4
,23,2,2,3,3,3,3,2,3,2,3,3,3,5,3,4
,24,2,3,3,3,3,2,2,3,2,3,3,2,4,3,4
,Daily Max,4,4,5,4,5,5,4,4,4,5,4,5,6,5,5
2014-09-27,01,2,3,3,3,3,2,2,3,2,3,2,2,4,3,4
,02,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
,03,2,2,3,2,2,2,2,3,2,3,2,2,3,3,3
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2
,08,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3
,09,2,2,2,3,3,2,2,2,2,2,2,2,4,4,3
,10,2,2,3,3,3,3,2,2,2,3,2,2,4,4,3
,11,3,2,3,3,3,3,3,2,2,3,3,2,4,4,4
,12,3,3,3,3,4,4,3,2,2,3,3,3,4,4,4
,13,3,3,3,3,4,4,3,3,2,3,3,3,5,4,4
,14,3,3,3,3,4,4,3,3,3,4,3,3,5,4,4
,15,3,3,3,3,4,4,3,3,3,4,3,3,6,4,4
,16,3,3,4,4,4,4,3,3,3,4,3,3,5,4,5
,17,3,3,4,4,4,4,3,3,3,4,3,3,6,4,5
,18,3,3,4,4,4,4,3,3,3,4,3,3,6,4,5
,19,3,3,4,4,4,3,3,3,3,4,3,3,7,4,5
,20,3,3,3,3,3,3,3,3,3,4,3,4,7,4,4
,21,2,3,3,3,3,3,3,3,2,3,3,3,7,4,4
,22,2,3,3,3,3,3,3,3,2,3,3,3,6,3,4
,23,2,3,3,3,3,3,3,3,2,3,3,2,5,3,3
,24,2,3,3,3,3,2,3,3,2,3,3,2,4,3,3
,Daily Max,3,3,4,4,4,4,3,3,3,4,3,4,7,4,5
2014-09-28,01,3,3,3,3,3,2,2,3,2,3,2,2,4,3,3
,02,2,3,3,3,3,2,2,3,2,3,2,2,3,3,3
,03,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3
,04,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3
,05,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2
,06,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,08,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,09,3,3,3,3,3,2,2,2,2,3,2,2,4,3,3
,10,3,3,3,3,3,3,2,2,2,3,3,2,4,4,3
,11,3,3,3,3,3,3,3,3,2,3,3,3,5,4,4
,12,3,3,4,3,4,4,3,3,2,4,3,4,5,4,4
,13,3,3,4,3*,4,4,3,4,3,4,4,4,5,4,4
,14,4,4,4,4*,4,4,4,4,3,4,4,4,4,4,4
,15,4,4,4,4*,4,4,4,4,3,4,4,4,4,4,5
,16,4,4,4,4*,4,4,4,4,4,4,4,4,4,4,5
,17,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5
,18,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4
,19,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,21,4,4,4,4,4,4,4,4,3,4,3,3,5,4,4
,22,4,3,4,4,4,3,3,4,3,4,3,3,5,3,4
,23,3,3,3,3,3,3,3,4,3,4,3,3,4,3,4
,24,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4
,Daily Max,4,4,4,4,5,4,4,4,4,4,4,5,5,5,5
2014-09-29,01,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4
,02,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3
,03,3,3,3,3,3,2,3,3,2,3,2,2,2,2,3
,04,3,3,3,3,3,2,3,3,2,3,2,2,2,2,3
,05,3,2,3,3,3,2,2,3,2,2,2,2,2,2,3
,06,2,2,3,3,3,2,2,3,2,2,2,2,2,2,3
,07,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2
,08,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2
,09,2,3,3,3,3,3,3,2,2,3,3,2,2,2,3
,10,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3
,11,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,12,3,3,4,3,4,4,3*,3,3,3,3,3,3,3,3
,13,3,3,4,3,4,4,4*,4,3,4,3,4,3,3,3
,14,3,3,4,3,4,4,5,4,3,5,4,5,3,3,3
,15,4,3,4,4,4,4,6,5,4,5,4,5,3,3,4
,16,4,4,4,4,5,4,6,5,4,5,4,5,3,3,4
,17,4,4,4,4,5,5,6,5,5,6,4,4,4,3,4
,18,4,4,5,5,6,5,5,5,5,6,5,4,4,4,5
,19,5,4,6,5,6,5,5,5,5,6,5,4,4,4,5
,20,5,4,6,5,6,5,5,5,5,5,5,4,4,4,5
,21,5,4,6,5,5,4,4,5,4,5,5,3,4,4,5
,22,4,4,5,4,5,4,4,4,4,5,4,3,3,4,4
,23,4,4,5,4,5,4,4,4,4,4,4,3,3,3,4
,24,4,4,4,4,4,3,3,4,4,4,4,2,3,3,4
,Daily Max,5,4,6,5,6,5,6,5,5,6,5,5,4,4,5
2014-09-30,01,3,3,4,3,4,3,3,4,4,4,3,2,3,3,3
,02,3,3,4,3,4,3,3,3,4,4,3,2,3,3,3
,03,3,3,4,3,4,4,3,3,4,4,3,2,3,3,3
,04,3,3,3,3,4,4,3,3,4,4,3,2,3,3,3
,05,3,3,4,3,4,4,3,3,3,4,3,2,3,3,3
,06,3,3,4,3,4,4,3,3,3,3,3,2,3,3,3
,07,3,3,4,3,4,4,3,3,3,3,3,2,3,3,3
,08,3,3,4,3,4,3,3,3,3,3,3,2,3,3,3
,09,3,3,4,3,4,3,3,3,3,3,3,2,3,3,3
,10,3,4,4,3,4,4,3,3,3,4,4,3,3,3,3
,11,4*,4,5,4,5,4,4,4,3,4,5,3,4,4,4
,12,5*,5,6,4,6,5,5,6,4,6,6,5,4,5,5
,13,6*,6,7,5,6,6,8,7,6,7,7,8*,5,5,6
,14,7*,7,7,6,7,7,9,8,8,8,8,10*,5,6,7
,15,8,8,8,7,8,8,10+,9,10,9,8,10+,6,6,8
,16,8,8,9,9,9,9,10+*,9,10+,8,9,10,6,6,8
,17,9,8,9,10,10+,10,10+*,10,10+,8,10,9,8,7,9
,18,10,8,9,10+,10+,10+,10+*,10,10+,9,10+,8,8,8,10
,19,9,8,9,10,10+,10+,10,10+,10+,9,10+,7,8,9,10
,20,9,8,9,9,10,9,9,10,10,9,10,7,8,8,9
,21,7,7,8,7,8,7,8,9,9,8,8,6,6,7,7
,22,6,6,7,6,6,6,7,8,8,6,6,5,5,6,6
,23,6,6,7,6,6,5,6,7,7,5,5,4,5,5,6
,24,6,5,6,6,6,5,5,6,7,5,5,3,5,5,6
,Daily Max,10,8,9,10+,10+,10+,10+,10+,10+,9,10+,10+,8,9,10
